,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
44,0.0,0.04,0.15909090909090912,0.11363636363636363,0.022727272727272728,0.0,0.20454545454545456,0.045454545454545456,0.06818181818181818,0.20454545454545456,0.045454545454545456,0.13636363636363635,0.022727272727272728,0.13636363636363635,0.0,0.045454545454545456,0.022727272727272728,0.09090909090909091
45,0.0,0.04,0.15555555555555559,0.1111111111111111,0.022222222222222223,0.0,0.2,0.044444444444444446,0.08888888888888889,0.2,0.06666666666666667,0.13333333333333333,0.022222222222222223,0.13333333333333333,0.0,0.044444444444444446,0.022222222222222223,0.08888888888888889
46,0.0,0.04,0.1521739130434783,0.10869565217391304,0.021739130434782608,0.0,0.1956521739130435,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.06521739130434782,0.15217391304347827,0.021739130434782608,0.13043478260869565,0.0,0.043478260869565216,0.021739130434782608,0.08695652173913043
47,0.0,0.04,0.148936170212766,0.10638297872340426,0.02127659574468085,0.0,0.19148936170212766,0.0425531914893617,0.10638297872340426,0.2127659574468085,0.0851063829787234,0.14893617021276595,0.02127659574468085,0.1276595744680851,0.0,0.0425531914893617,0.02127659574468085,0.0851063829787234
48,0.0,0.04,0.1458333333333334,0.10416666666666667,0.020833333333333332,0.0,0.1875,0.041666666666666664,0.125,0.20833333333333334,0.10416666666666667,0.14583333333333334,0.020833333333333332,0.12499999999999999,0.0,0.041666666666666664,0.020833333333333332,0.08333333333333333
49,0.0,0.04,0.14285714285714293,0.10204081632653061,0.02040816326530612,0.0,0.1836734693877551,0.04081632653061224,0.12244897959183673,0.20408163265306123,0.10204081632653061,0.14285714285714285,0.02040816326530612,0.12244897959183672,0.0,0.04081632653061224,0.02040816326530612,0.08163265306122448
50,0.0,0.038461538461538464,0.14000000000000007,0.1,0.019999999999999997,0.02,0.18,0.06,0.12,0.2,0.1,0.14,0.019999999999999997,0.11999999999999998,0.0,0.039999999999999994,0.019999999999999997,0.07999999999999999
51,0.0,0.037037037037037035,0.13725490196078438,0.09803921568627451,0.019607843137254898,0.0196078431372549,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.19607843137254902,0.09803921568627451,0.13725490196078433,0.019607843137254898,0.1176470588235294,0.0,0.039215686274509796,0.019607843137254898,0.07843137254901959
52,0.0,0.03571428571428571,0.1346153846153847,0.11538461538461539,0.019230769230769225,0.019230769230769232,0.17307692307692307,0.057692307692307696,0.11538461538461539,0.21153846153846154,0.09615384615384616,0.15384615384615385,0.019230769230769225,0.11538461538461536,0.0,0.03846153846153845,0.019230769230769225,0.0769230769230769
53,0.0,0.034482758620689655,0.13207547169811326,0.1320754716981132,0.01886792452830188,0.018867924528301886,0.16981132075471697,0.05660377358490566,0.11320754716981132,0.22641509433962265,0.09433962264150944,0.16981132075471697,0.01886792452830188,0.11320754716981131,0.0,0.03773584905660376,0.01886792452830188,0.07547169811320752
54,0.0,0.03333333333333333,0.12962962962962968,0.12962962962962962,0.01851851851851851,0.018518518518518517,0.18518518518518517,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.09259259259259259,0.16666666666666666,0.01851851851851851,0.11111111111111109,0.0,0.03703703703703702,0.01851851851851851,0.07407407407407404
55,0.0,0.03225806451612903,0.14545454545454553,0.12727272727272726,0.018181818181818174,0.01818181818181818,0.18181818181818182,0.05454545454545454,0.10909090909090909,0.21818181818181817,0.09090909090909091,0.16363636363636364,0.018181818181818174,0.10909090909090907,0.0,0.03636363636363635,0.018181818181818174,0.0727272727272727
56,0.0,0.03125,0.14285714285714293,0.12499999999999999,0.01785714285714285,0.017857142857142856,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.23214285714285715,0.08928571428571429,0.16071428571428573,0.01785714285714285,0.10714285714285712,0.0,0.0357142857142857,0.01785714285714285,0.0714285714285714
57,0.0,0.030303030303030304,0.14035087719298253,0.12280701754385963,0.0175438596491228,0.017543859649122806,0.17543859649122806,0.07017543859649122,0.10526315789473684,0.22807017543859648,0.08771929824561403,0.15789473684210525,0.035087719298245605,0.10526315789473682,0.0,0.0350877192982456,0.035087719298245605,0.0701754385964912
58,0.0,0.029411764705882353,0.13793103448275867,0.12068965517241378,0.01724137931034482,0.017241379310344827,0.1724137931034483,0.08620689655172414,0.10344827586206896,0.2413793103448276,0.08620689655172414,0.15517241379310345,0.03448275862068965,0.10344827586206895,0.0,0.03448275862068964,0.03448275862068965,0.06896551724137928
59,0.0,0.02857142857142857,0.1355932203389831,0.11864406779661016,0.016949152542372874,0.01694915254237288,0.1694915254237288,0.1016949152542373,0.1016949152542373,0.23728813559322035,0.0847457627118644,0.15254237288135594,0.050847457627118633,0.10169491525423727,0.01694915254237288,0.03389830508474575,0.033898305084745756,0.0677966101694915
60,0.0,0.02857142857142857,0.1333333333333334,0.11666666666666665,0.033333333333333326,0.016666666666666666,0.18333333333333332,0.1,0.1,0.23333333333333334,0.08333333333333333,0.15,0.049999999999999996,0.09999999999999999,0.016666666666666666,0.03333333333333332,0.033333333333333326,0.06666666666666664
61,0.0,0.02857142857142857,0.14754098360655743,0.11475409836065573,0.032786885245901634,0.01639344262295082,0.18032786885245902,0.09836065573770492,0.11475409836065574,0.22950819672131148,0.09836065573770492,0.14754098360655737,0.04918032786885245,0.0983606557377049,0.01639344262295082,0.03278688524590163,0.032786885245901634,0.06557377049180325
62,0.0,0.02857142857142857,0.1612903225806452,0.1129032258064516,0.03225806451612903,0.016129032258064516,0.1774193548387097,0.0967741935483871,0.11290322580645161,0.22580645161290322,0.0967741935483871,0.14516129032258066,0.04838709677419354,0.09677419354838708,0.016129032258064516,0.032258064516129024,0.03225806451612903,0.06451612903225805
63,0.0,0.02857142857142857,0.15873015873015878,0.12698412698412698,0.031746031746031744,0.015873015873015872,0.1746031746031746,0.09523809523809523,0.12698412698412698,0.2222222222222222,0.09523809523809523,0.14285714285714285,0.04761904761904761,0.09523809523809522,0.015873015873015872,0.03174603174603174,0.031746031746031744,0.06349206349206347
64,0.0,0.02857142857142857,0.15625000000000006,0.125,0.03125,0.015625,0.171875,0.09375,0.125,0.21875,0.09375,0.140625,0.04687499999999999,0.09374999999999999,0.015625,0.031249999999999993,0.03125,0.062499999999999986
65,0.0,0.02857142857142857,0.1538461538461539,0.12307692307692308,0.03076923076923077,0.015384615384615385,0.18461538461538463,0.09230769230769231,0.12307692307692308,0.2153846153846154,0.09230769230769231,0.13846153846153847,0.04615384615384615,0.0923076923076923,0.015384615384615385,0.030769230769230764,0.03076923076923077,0.06153846153846153
66,0.0,0.02857142857142857,0.15151515151515157,0.12121212121212122,0.030303030303030304,0.015151515151515152,0.18181818181818182,0.09090909090909091,0.12121212121212122,0.22727272727272727,0.09090909090909091,0.15151515151515152,0.04545454545454545,0.0909090909090909,0.015151515151515152,0.030303030303030297,0.030303030303030304,0.060606060606060594
67,0.0,0.02857142857142857,0.14925373134328362,0.11940298507462686,0.029850746268656716,0.014925373134328358,0.19402985074626866,0.08955223880597014,0.11940298507462686,0.22388059701492538,0.08955223880597014,0.14925373134328357,0.044776119402985065,0.10447761194029849,0.014925373134328358,0.044776119402985065,0.029850746268656716,0.05970149253731342
68,0.0,0.027777777777777776,0.14705882352941183,0.11764705882352941,0.029411764705882353,0.014705882352941176,0.19117647058823528,0.10294117647058823,0.11764705882352941,0.23529411764705882,0.08823529411764706,0.14705882352941177,0.044117647058823525,0.10294117647058822,0.014705882352941176,0.044117647058823525,0.029411764705882353,0.05882352941176469
69,0.0,0.02702702702702703,0.14492753623188412,0.11594202898550725,0.028985507246376812,0.014492753623188406,0.18840579710144928,0.10144927536231885,0.11594202898550725,0.2318840579710145,0.08695652173913043,0.14492753623188406,0.04347826086956521,0.10144927536231883,0.014492753623188406,0.04347826086956521,0.028985507246376812,0.05797101449275361
70,0.0,0.02631578947368421,0.1428571428571429,0.11428571428571428,0.02857142857142857,0.014285714285714285,0.2,0.1,0.12857142857142856,0.22857142857142856,0.08571428571428572,0.14285714285714285,0.04285714285714285,0.09999999999999999,0.014285714285714285,0.04285714285714285,0.02857142857142857,0.05714285714285713
71,0.0,0.02564102564102564,0.14084507042253527,0.11267605633802817,0.028169014084507043,0.014084507042253521,0.19718309859154928,0.09859154929577464,0.1267605633802817,0.22535211267605634,0.08450704225352113,0.14084507042253522,0.042253521126760556,0.09859154929577464,0.014084507042253521,0.042253521126760556,0.028169014084507043,0.05633802816901407
72,0.0,0.025,0.13888888888888895,0.1111111111111111,0.027777777777777776,0.013888888888888888,0.19444444444444442,0.09722222222222221,0.125,0.2222222222222222,0.08333333333333333,0.1388888888888889,0.04166666666666666,0.09722222222222221,0.013888888888888888,0.04166666666666666,0.027777777777777776,0.055555555555555546
73,0.0,0.024390243902439025,0.13698630136986306,0.1095890410958904,0.0273972602739726,0.0136986301369863,0.2054794520547945,0.0958904109589041,0.1232876712328767,0.2191780821917808,0.0821917808219178,0.136986301369863,0.054794520547945195,0.0958904109589041,0.0136986301369863,0.041095890410958895,0.0410958904109589,0.054794520547945195
74,0.0,0.023809523809523808,0.13513513513513517,0.12162162162162163,0.02702702702702703,0.013513513513513514,0.20270270270270271,0.0945945945945946,0.12162162162162163,0.22972972972972974,0.08108108108108109,0.14864864864864866,0.05405405405405404,0.0945945945945946,0.013513513513513514,0.04054054054054053,0.04054054054054054,0.05405405405405404
75,0.0,0.023255813953488372,0.13333333333333336,0.12,0.02666666666666667,0.013333333333333334,0.2,0.09333333333333334,0.12,0.22666666666666666,0.08,0.14666666666666667,0.05333333333333332,0.09333333333333334,0.013333333333333334,0.03999999999999999,0.04,0.05333333333333332
76,0.0,0.023255813953488372,0.13157894736842107,0.11842105263157894,0.02631578947368421,0.013157894736842105,0.21052631578947367,0.09210526315789473,0.11842105263157894,0.2236842105263158,0.07894736842105263,0.14473684210526316,0.05263157894736841,0.09210526315789473,0.013157894736842105,0.03947368421052631,0.039473684210526314,0.05263157894736841
77,0.0,0.023255813953488372,0.14285714285714288,0.11688311688311688,0.025974025974025976,0.012987012987012988,0.2077922077922078,0.09090909090909091,0.11688311688311688,0.22077922077922077,0.07792207792207792,0.14285714285714285,0.05194805194805194,0.09090909090909091,0.012987012987012988,0.038961038961038946,0.03896103896103896,0.05194805194805194
78,0.0,0.023255813953488372,0.14102564102564105,0.11538461538461539,0.02564102564102564,0.01282051282051282,0.20512820512820512,0.10256410256410256,0.11538461538461539,0.21794871794871795,0.07692307692307693,0.14102564102564102,0.05128205128205127,0.08974358974358974,0.01282051282051282,0.03846153846153844,0.038461538461538464,0.05128205128205127
79,0.0,0.023255813953488372,0.13924050632911394,0.11392405063291139,0.02531645569620253,0.012658227848101266,0.20253164556962025,0.10126582278481013,0.12658227848101267,0.21518987341772153,0.08860759493670886,0.13924050632911392,0.05063291139240505,0.08860759493670886,0.012658227848101266,0.03797468354430378,0.0379746835443038,0.05063291139240505
80,0.0,0.023255813953488372,0.1375,0.1125,0.025,0.0125,0.2,0.1,0.125,0.2125,0.0875,0.1375,0.04999999999999998,0.0875,0.0125,0.03749999999999998,0.0375,0.04999999999999998
81,0.0,0.023255813953488372,0.13580246913580246,0.1111111111111111,0.024691358024691357,0.012345679012345678,0.19753086419753085,0.09876543209876543,0.12345679012345678,0.2222222222222222,0.08641975308641975,0.14814814814814814,0.0493827160493827,0.08641975308641975,0.012345679012345678,0.037037037037037014,0.037037037037037035,0.0493827160493827
82,0.0,0.023255813953488372,0.14634146341463414,0.10975609756097561,0.024390243902439025,0.012195121951219513,0.1951219512195122,0.0975609756097561,0.13414634146341464,0.21951219512195122,0.0975609756097561,0.14634146341463414,0.04878048780487803,0.08536585365853659,0.012195121951219513,0.036585365853658514,0.036585365853658534,0.04878048780487803
83,0.0,0.023255813953488372,0.14457831325301204,0.12048192771084337,0.024096385542168676,0.012048192771084338,0.1927710843373494,0.0963855421686747,0.13253012048192772,0.21686746987951808,0.0963855421686747,0.14457831325301204,0.04819277108433733,0.08433734939759037,0.012048192771084338,0.03614457831325299,0.03614457831325301,0.04819277108433733
84,0.0,0.023255813953488372,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.011904761904761904,0.19047619047619047,0.09523809523809523,0.13095238095238096,0.21428571428571427,0.09523809523809523,0.14285714285714285,0.0476190476190476,0.08333333333333334,0.011904761904761904,0.03571428571428569,0.03571428571428571,0.0476190476190476
85,0.0,0.023255813953488372,0.1411764705882353,0.11764705882352941,0.023529411764705882,0.011764705882352941,0.18823529411764706,0.10588235294117647,0.12941176470588237,0.21176470588235294,0.09411764705882353,0.1411764705882353,0.04705882352941175,0.0823529411764706,0.011764705882352941,0.0352941176470588,0.03529411764705882,0.04705882352941175
86,0.0,0.022727272727272728,0.1511627906976744,0.11627906976744186,0.023255813953488372,0.011627906976744186,0.18604651162790697,0.10465116279069768,0.12790697674418608,0.22093023255813954,0.09302325581395349,0.13953488372093023,0.04651162790697673,0.08139534883720931,0.011627906976744186,0.03488372093023254,0.03488372093023256,0.04651162790697673
87,0.0,0.022222222222222223,0.16091954022988506,0.11494252873563218,0.022988505747126436,0.011494252873563218,0.1839080459770115,0.10344827586206896,0.12643678160919544,0.21839080459770116,0.09195402298850575,0.13793103448275862,0.04597701149425286,0.08045977011494254,0.011494252873563218,0.034482758620689634,0.034482758620689655,0.04597701149425286
88,0.0,0.021739130434782608,0.1590909090909091,0.11363636363636363,0.022727272727272728,0.011363636363636364,0.18181818181818182,0.10227272727272728,0.12500000000000003,0.2159090909090909,0.09090909090909091,0.13636363636363635,0.04545454545454544,0.07954545454545456,0.011363636363636364,0.03409090909090907,0.03409090909090909,0.04545454545454544
89,0.0,0.02127659574468085,0.15730337078651685,0.12359550561797752,0.02247191011235955,0.011235955056179775,0.1797752808988764,0.10112359550561797,0.12359550561797755,0.21348314606741572,0.0898876404494382,0.1348314606741573,0.04494382022471909,0.07865168539325844,0.011235955056179775,0.033707865168539304,0.033707865168539325,0.04494382022471909
90,0.0,0.020833333333333332,0.15555555555555556,0.12222222222222222,0.022222222222222223,0.011111111111111112,0.17777777777777778,0.1,0.12222222222222225,0.2111111111111111,0.08888888888888889,0.13333333333333333,0.04444444444444443,0.07777777777777779,0.011111111111111112,0.03333333333333331,0.03333333333333333,0.04444444444444443
91,0.0,0.02040816326530612,0.15384615384615385,0.12087912087912088,0.02197802197802198,0.01098901098901099,0.17582417582417584,0.0989010989010989,0.1208791208791209,0.2087912087912088,0.08791208791208792,0.13186813186813187,0.043956043956043946,0.07692307692307694,0.01098901098901099,0.03296703296703295,0.03296703296703297,0.043956043956043946
92,0.0,0.02040816326530612,0.16304347826086957,0.11956521739130435,0.021739130434782608,0.010869565217391304,0.17391304347826086,0.09782608695652174,0.13043478260869568,0.20652173913043478,0.09782608695652174,0.13043478260869565,0.04347826086956521,0.07608695652173915,0.010869565217391304,0.03260869565217389,0.03260869565217391,0.04347826086956521
93,0.0,0.02040816326530612,0.17204301075268819,0.11827956989247312,0.021505376344086023,0.010752688172043012,0.17204301075268819,0.0967741935483871,0.12903225806451615,0.21505376344086022,0.0967741935483871,0.12903225806451613,0.04301075268817203,0.07526881720430109,0.010752688172043012,0.03225806451612901,0.03225806451612903,0.04301075268817203
94,0.0,0.02040816326530612,0.18085106382978725,0.11702127659574468,0.02127659574468085,0.010638297872340425,0.1702127659574468,0.09574468085106383,0.12765957446808512,0.2127659574468085,0.09574468085106383,0.1276595744680851,0.042553191489361694,0.074468085106383,0.010638297872340425,0.03191489361702125,0.031914893617021274,0.042553191489361694
95,0.02127659574468085,0.02040816326530612,0.18947368421052632,0.11578947368421053,0.021052631578947368,0.010526315789473684,0.16842105263157894,0.09473684210526316,0.12631578947368424,0.21052631578947367,0.09473684210526316,0.1263157894736842,0.04210526315789473,0.07368421052631582,0.010526315789473684,0.031578947368421026,0.03157894736842105,0.04210526315789473
96,0.02127659574468085,0.019999999999999997,0.1875,0.125,0.020833333333333332,0.010416666666666666,0.16666666666666666,0.09375,0.12500000000000003,0.20833333333333334,0.09375,0.12499999999999999,0.04166666666666666,0.0729166666666667,0.010416666666666666,0.031249999999999972,0.031249999999999997,0.04166666666666666
97,0.02127659574468085,0.019607843137254898,0.18556701030927836,0.12371134020618557,0.020618556701030927,0.010309278350515464,0.16494845360824742,0.09278350515463918,0.1237113402061856,0.20618556701030927,0.09278350515463918,0.12371134020618554,0.04123711340206185,0.07216494845360828,0.010309278350515464,0.030927835051546365,0.030927835051546386,0.04123711340206185
98,0.02127659574468085,0.019230769230769225,0.1836734693877551,0.12244897959183673,0.02040816326530612,0.01020408163265306,0.16326530612244897,0.09183673469387756,0.12244897959183677,0.20408163265306123,0.09183673469387756,0.12244897959183672,0.040816326530612235,0.07142857142857147,0.01020408163265306,0.030612244897959155,0.03061224489795918,0.040816326530612235
99,0.02127659574468085,0.01886792452830188,0.18181818181818182,0.12121212121212122,0.0202020202020202,0.0101010101010101,0.1616161616161616,0.09090909090909091,0.12121212121212124,0.20202020202020202,0.09090909090909091,0.12121212121212119,0.040404040404040394,0.07070707070707075,0.0101010101010101,0.030303030303030276,0.030303030303030297,0.040404040404040394
100,0.02127659574468085,0.01851851851851851,0.18,0.12,0.019999999999999997,0.009999999999999998,0.17,0.09,0.13000000000000003,0.2,0.09,0.11999999999999998,0.039999999999999994,0.07000000000000003,0.009999999999999998,0.029999999999999975,0.029999999999999995,0.039999999999999994
